Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Churn,Churn_Probability,Revenue_Risk,Risk Category
9108,APJ-2021-132941,5/25/2021,20210525,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Support,Y58NN7IGCY,22.368,2,0.2,1.6776,1,0.9401128,21.02844376,High
9109,APJ-2021-132941,5/25/2021,20210525,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Support,RA8YUBHYSV,32.368,7,0.2,11.7334,0,0.11387,3.685744235,Low
9110,APJ-2021-132941,5/25/2021,20210525,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Data Smasher,CWXED76D6Y,207.984,2,0.2,36.3972,1,0.43457374,90.38438469,Medium
9111,EMEA-2020-132010,10/13/2020,20201013,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,SaaS Connector Pack - Gold,R2QEUNKYJP,36.4,5,0,17.472,0,0.116141655,4.227556226,Low
9112,EMEA-2020-132010,10/13/2020,20201013,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Data Smasher,JNPLHYTX8W,22.96,2,0,4.3624,0,0.2226131,5.11119669,Low
9113,EMEA-2020-132010,10/13/2020,20201013,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Marketing Suite - Gold,12RKB1NJLE,315.2,4,0,6.304,0,0.056102343,17.68345848,Low
9114,EMEA-2020-132010,10/13/2020,20201013,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,ContactMatcher,0PYOXYRQ46,15.18,3,0,7.1346,1,0.8872743,13.46882425,High
9115,AMER-2022-135461,02-07-2022,20220207,Justin Walker,United States,New York City,AMER,NAMER,Aviva,1006,Finance,Strategic,Site Analytics,L5AGADYFB4,623.96,5,0.2,38.9975,0,0.04822559,30.09083857,Low
9116,EMEA-2023-153045,1/20/2023,20230120,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,KWGF2Y3TO4,429.6,2,0.4,-93.08,1,0.95249563,409.1921246,High
9117,EMEA-2023-153045,1/20/2023,20230120,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,OJYM1I86EF,31.968,2,0.2,6.3936,0,0.029050441,0.928684513,Low
9118,EMEA-2023-153045,1/20/2023,20230120,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,FinanceHub,ZZMTLCNNWQ,887.271,3,0.3,-63.3765,1,0.94439316,837.9326617,High
9119,EMEA-2023-153045,1/20/2023,20230120,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Support,Z2GN64KZ97,21.696,4,0.2,7.0512,0,0.14385796,3.121142212,Low
9120,AMER-2022-155971,06-07-2022,20220607,Gordon Greene,United States,New York City,AMER,NAMER,Lowes,1060,Retail,Enterprise,FinanceHub,DMMPCTMRPF,22.05,7,0,10.584,0,0.065722,1.449170179,Low
9121,AMER-2022-155971,06-07-2022,20220607,Gordon Greene,United States,New York City,AMER,NAMER,Lowes,1060,Retail,Enterprise,Support,BQ2SLWP9HE,99.9,5,0,46.953,1,0.38259426,38.22116633,Medium
9122,AMER-2023-122007,3/19/2023,20230319,Sophie Hill,United States,New York City,AMER,NAMER,Exxon Mobil,1034,Energy,Strategic,OneView,M063JNB0BG,90.86,7,0,26.3494,0,0.04603449,4.182693655,Low
9123,AMER-2023-162250,11/25/2023,20231125,Megan Rampling,United States,Los Angeles,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,Support,F7R1IMQ9OV,7.78,1,0,3.501,1,0.9487327,7.381140205,High
9124,EMEA-2022-158288,11/27/2022,20221127,Sam Parsons,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,AM1JQ1APAT,78.759,9,0.7,-57.7566,1,0.9893828,77.92280022,High
9125,APJ-2022-128916,8/19/2022,20220819,Amelia Campbell,Japan,Tokyo,APJ,JAPN,Glencore,1083,Misc,Enterprise,SaaS Connector Pack,QRS0FWS6X5,9.552,3,0.6,-3.8208,0,0.59629685,5.695827481,Medium
9126,APJ-2022-128916,8/19/2022,20220819,Amelia Campbell,Japan,Tokyo,APJ,JAPN,Glencore,1083,Misc,Enterprise,SaaS Connector Pack,759H85B0LQ,5.344,4,0.6,-2.1376,1,0.9185349,4.908650372,High
9127,APJ-2021-157028,11/28/2021,20211128,Felicity Abraham,New Zealand,Auckland,APJ,ANZ,Enel,1013,Energy,Enterprise,ChatBot Plugin,055MZ0A2BV,8.28,2,0,3.4776,1,0.8431999,6.981695244,High
9128,APJ-2023-112473,5/26/2023,20230526,Pippa Morrison,Japan,Tokyo,APJ,JAPN,Sysco,1084,Consumer Products,SMB,Marketing Suite - Gold,7R82C0SKLA,50.136,3,0.2,-11.2806,1,0.92949224,46.6010227,High
9129,EMEA-2023-147655,09-05-2023,20230905,Wendy Young,Belgium,Brussels,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,Strategic,ContactMatcher,56NX2NESBT,88.074,7,0.7,-58.716,1,0.9932365,87.47830993,High
9130,AMER-2022-130911,3/25/2022,20220325,Joshua Glover,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,Marketing Suite,FW243AVZAF,301.47,3,0.5,-241.176,1,0.9721538,293.0752009,High
9131,AMER-2022-130911,3/25/2022,20220325,Joshua Glover,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,2QPSW6T10N,18.656,2,0.2,1.6324,0,0.8301429,15.48714623,High
9132,APJ-2023-100055,5/29/2023,20230529,Vanessa Metcalfe,China,Suzhou,APJ,APAC,AmerisourceBergen,1007,Healthcare,Strategic,SaaS Connector Pack,WDHVWMW8PG,27.46,2,0,9.8856,0,0.0735437,2.019509936,Low
9133,APJ-2023-100055,5/29/2023,20230529,Vanessa Metcalfe,China,Suzhou,APJ,APAC,AmerisourceBergen,1007,Healthcare,Strategic,OneView,WTV727THZW,125.13,3,0,36.2877,0,0.07375223,9.228616777,Low
9134,AMER-2021-157805,8/31/2021,20210831,Max Skinner,United States,Seattle,AMER,NAMER,Bank of America Corp.,1011,Finance,Enterprise,Site Analytics,WWQZEIPZHZ,555.96,5,0.2,41.697,0,0.10468968,58.20327451,Low
9135,EMEA-2022-124254,4/13/2022,20220413,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,JW54NSW1GP,129.552,3,0.2,-22.6716,1,0.9240747,119.7157268,High
9136,EMEA-2022-124254,4/13/2022,20220413,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,CZQVFU9977,51.984,1,0.2,-5.1984,1,0.8289645,43.0928891,High
9137,EMEA-2022-124254,4/13/2022,20220413,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Support,TXD2JYXX59,10.272,3,0.2,3.4668,0,0.9443939,9.700813866,High
9138,EMEA-2020-123400,02-03-2020,20200203,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,ContactMatcher,XK3WZG8IHY,18.336,2,0.7,-12.224,1,0.93003803,17.05317741,High
9139,EMEA-2020-123400,02-03-2020,20200203,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,Site Analytics,5MU45EXXUJ,180.96,5,0.2,13.572,0,0.26920047,48.71451778,Low
9140,APJ-2020-106971,09-02-2020,20200902,Isaac Robertson,Australia,Brisbane,APJ,ANZ,Daimler,1052,Transportation,SMB,Data Smasher,NMTTRI4GXH,475.944,7,0.2,95.1888,0,0.049677316,23.64362053,Low
9141,AMER-2023-123029,10-01-2023,20231001,David McDonald,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,Data Smasher,KTY27SN0QT,159.98,2,0,47.994,0,0.23839442,38.13834,Low
9142,EMEA-2022-139409,09-06-2022,20220906,Molly Martin,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Strategic,Site Analytics,53A0LXH8ES,43.6,4,0,12.208,0,0.14512482,6.327442276,Low
9143,EMEA-2023-166688,5/21/2023,20230521,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,ContactMatcher,MR0RRD413J,8.288,2,0.2,3.0044,1,0.9020863,7.4764914,High
9144,EMEA-2023-166688,5/21/2023,20230521,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,Site Analytics,T1W3952TW5,1123.128,9,0.2,70.1955,1,0.54298055,609.8366611,Medium
9145,EMEA-2023-166688,5/21/2023,20230521,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,OneView,0VG6J8NY5F,64.9,5,0,18.821,0,0.037371065,2.425382149,Low
9146,APJ-2021-126970,9/20/2021,20210920,Michelle Thomson,Australia,Wollongong,APJ,ANZ,Anthem,1029,Healthcare,SMB,ContactMatcher,6SYCL64NDH,2.808,3,0.8,-4.4928,1,0.9768391,2.742964263,High
9147,EMEA-2022-165505,1/23/2022,20220123,Felicity King,Egypt,Cairo,EMEA,MEA,CVS Health,1026,Retail,Strategic,Data Smasher,LCLRT65YV7,99.98,2,0,42.9914,0,0.02135123,2.134695915,Low
9148,EMEA-2022-165505,1/23/2022,20220123,Felicity King,Egypt,Cairo,EMEA,MEA,CVS Health,1026,Retail,Strategic,ChatBot Plugin,JCHH1VW2I7,8.04,6,0,2.7336,1,0.96974754,7.796770248,High
9149,EMEA-2022-165505,1/23/2022,20220123,Felicity King,Egypt,Cairo,EMEA,MEA,CVS Health,1026,Retail,Strategic,Marketing Suite - Gold,YPU02KGNRF,1564.29,13,0,406.7154,0,0.018720113,29.28368516,Low
9150,AMER-2020-157070,06-01-2020,20200601,Pippa Hunter,Brazil,São Paulo,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,KGT50WZU85,138.56,4,0,66.5088,0,0.15949054,22.09900931,Low
9151,AMER-2020-157070,06-01-2020,20200601,Pippa Hunter,Brazil,São Paulo,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,OneView,L8B2CPAE3Z,65.52,5,0.1,12.376,0,0.09464712,6.201279103,Low
9152,AMER-2021-106873,9/24/2021,20210924,Stewart Wilson,Chile,Antofagasta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,ChatBot Plugin,ZZBS1SYVGD,14.576,2,0.2,2.3686,1,0.8999322,13.11741183,High
9153,AMER-2021-106873,9/24/2021,20210924,Stewart Wilson,Chile,Antofagasta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,Data Smasher,PXLILL8U06,23.2,2,0.2,1.45,1,0.9380282,21.76225462,High
9154,AMER-2021-106873,9/24/2021,20210924,Stewart Wilson,Chile,Antofagasta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,ChatBot Plugin,5UU8MPBTLD,16.464,7,0.2,1.8522,1,0.9789513,16.1174538,High
9155,EMEA-2022-132990,08-02-2022,20220802,John Davies,France,Paris,EMEA,EU-WEST,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,8HM2NOTSOW,19.312,2,0.2,3.1382,1,0.71189815,13.74817704,High
9156,EMEA-2020-102645,1/24/2020,20200124,Boris Reid,Israel,Tel Aviv,EMEA,EU-EAST,Huawei,1086,Tech,SMB,Support,XQ3VY7NGXZ,40.08,6,0,19.2384,0,0.028184857,1.129649077,Low
9157,EMEA-2020-134215,08-04-2020,20200804,Michael Forsyth,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,OneView,AG4YWCH2SO,101.96,2,0,27.5292,0,0.060169745,6.134907224,Low
9158,EMEA-2020-134215,08-04-2020,20200804,Michael Forsyth,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Support,PUB1K24F47,259.74,13,0,124.6752,0,0.0517797,13.44925891,Low
9159,EMEA-2020-134215,08-04-2020,20200804,Michael Forsyth,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Data Smasher,PNS85ZATQ0,255.42,9,0,104.7222,0,0.120334946,30.73595181,Low
9160,EMEA-2022-118934,08-10-2022,20220810,Anna Fisher,South Africa,Cape Town,EMEA,MEA,General Motors,1041,Manufacturing,Enterprise,ContactMatcher,3168ZDGVMY,4.338,3,0.7,-3.0366,1,0.9450347,4.099560454,High
9161,EMEA-2022-118934,08-10-2022,20220810,Anna Fisher,South Africa,Cape Town,EMEA,MEA,General Motors,1041,Manufacturing,Enterprise,ContactMatcher,QJ2X843SWR,11.88,5,0.7,-7.92,1,0.96354663,11.44693401,High
9162,EMEA-2022-160108,12-09-2022,20221209,Sue Anderson,Italy,Florence,EMEA,EU,BMW,1039,Manufacturing,SMB,Marketing Suite,1B1283EIH7,405.86,7,0,32.4688,0,0.018232265,7.399747271,Low
9163,EMEA-2022-160108,12-09-2022,20221209,Sue Anderson,Italy,Florence,EMEA,EU,BMW,1039,Manufacturing,SMB,FinanceHub,NJXBG1TRHK,680.01,3,0,176.8026,0,0.043296754,29.44222593,Low
9164,APJ-2021-164007,06-08-2021,20210608,Ella Rees,Australia,Sydney,APJ,ANZ,Comcast,1022,Communications,SMB,Data Smasher,VSU5AYBRWZ,2.376,3,0.2,0.7425,1,0.9903396,2.353046835,High
9165,APJ-2021-164007,06-08-2021,20210608,Ella Rees,Australia,Sydney,APJ,ANZ,Comcast,1022,Communications,SMB,OneView,78YNFZR4L6,143.128,2,0.8,-393.602,1,0.821298,117.5507406,High
9166,AMER-2022-100300,6/25/2022,20220625,Owen Watson,United States,Seattle,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Big Ol Database,0U8KGRIN33,4476.8,4,0.2,503.64,0,0.04593992,205.6638276,Low
9167,AMER-2022-100300,6/25/2022,20220625,Owen Watson,United States,Seattle,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Support,2ZJB3P7PJJ,104.85,1,0,50.328,0,0.029286062,3.070643637,Low
9168,AMER-2022-100300,6/25/2022,20220625,Owen Watson,United States,Seattle,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,OneView,7S2ZDGKU48,241.44,3,0,72.432,0,0.043902244,10.59975789,Low
9169,EMEA-2022-140571,3/16/2022,20220316,Liam Young,Ukraine,Kyiv,EMEA,EU-EAST,FedEx,1036,Transportation,Enterprise,Support,H1H0XO9R58,319.76,14,0,147.0896,0,0.0665691,21.28613457,Low
9170,EMEA-2022-140571,3/16/2022,20220316,Liam Young,Ukraine,Kyiv,EMEA,EU-EAST,FedEx,1036,Transportation,Enterprise,Support,T5A2V291VC,45.68,2,0,21.0128,1,0.28768384,13.14139802,Low
9171,AMER-2022-155768,12-02-2022,20221202,Natalie Skinner,United States,Denver,AMER,NAMER,Itochu,1032,Finance,Enterprise,SaaS Connector Pack,A6GCVQF75X,31.96,2,0,1.598,1,0.92413723,29.53542602,High
9172,AMER-2022-155768,12-02-2022,20221202,Natalie Skinner,United States,Denver,AMER,NAMER,Itochu,1032,Finance,Enterprise,Support,5D44WSTP40,47.9,1,0,22.992,0,0.066161804,3.169150407,Low
9173,AMER-2022-155768,12-02-2022,20221202,Natalie Skinner,United States,Denver,AMER,NAMER,Itochu,1032,Finance,Enterprise,Marketing Suite - Gold,PDXT3ZD5UU,1112.94,3,0,222.588,0,0.013876868,15.44412193,Low
9174,AMER-2022-155768,12-02-2022,20221202,Natalie Skinner,United States,Denver,AMER,NAMER,Itochu,1032,Finance,Enterprise,SaaS Connector Pack - Gold,GEJWIPQIR7,22.92,3,0,11.2308,0,0.045769267,1.049031595,Low
9175,AMER-2023-119424,6/13/2023,20230613,Victor Lewis,Canada,Vancouver,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Site Analytics,ZE0QWBSBD7,71.976,3,0.2,8.997,0,0.05060218,3.642142437,Low
9176,AMER-2023-119424,6/13/2023,20230613,Victor Lewis,Canada,Vancouver,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Support,QNCK80GZTK,19.44,3,0,9.3312,1,0.86748165,16.86384326,High
9177,EMEA-2022-118178,3/20/2022,20220320,Warren Reid,South Africa,Johannesburg,EMEA,MEA,Wells Fargo,1099,Finance,Strategic,ContactMatcher,3BZ81S3W0B,31.086,3,0.7,-20.724,1,0.8336882,25.91603137,High
9178,EMEA-2022-166618,11/15/2022,20221115,Brian Dickens,United Kingdom,London,EMEA,UKIR,Siemens,1043,Manufacturing,SMB,Site Analytics,FUCON3WPB7,13.98,2,0,3.9144,1,0.886567,12.39420661,High
9179,EMEA-2022-166618,11/15/2022,20221115,Brian Dickens,United Kingdom,London,EMEA,UKIR,Siemens,1043,Manufacturing,SMB,ChatBot Plugin,16HJ5MMT5G,23.65,1,0,6.149,1,0.2626975,6.212795593,Low
9180,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,Site Analytics,00QB9W3D8T,707.88,3,0.2,44.2425,0,0.19906779,140.9161046,Low
9181,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,ContactMatcher,EE6KN4ZJ9O,11.952,3,0.2,4.1832,1,0.9840957,11.76191172,High
9182,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,ContactMatcher,I50EQ9QEKI,31.128,3,0.2,11.673,0,0.037596874,1.170315492,Low
9183,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,Data Smasher,O2D2P2ZYCR,55.76,4,0,7.8064,0,0.04016112,2.239384142,Low
9184,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,Support,SZMHCYCCS2,24.56,2,0,11.5432,0,0.050119206,1.230927707,Low
9185,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,SaaS Connector Pack,MYMDK6W14W,51.75,1,0,15.525,0,0.14314727,7.407871474,Low
9186,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,FinanceHub,KIAMACO7BB,207.184,1,0.2,25.898,0,0.20143202,41.73349152,Low
9187,AMER-2023-156776,08-08-2023,20230808,Pippa Morrison,United States,Dallas,AMER,NAMER,Sysco,1084,Consumer Products,SMB,OneView,W1N0QHF3W6,1473.1,5,0,412.468,0,0.09319866,137.2909417,Low
9188,EMEA-2021-130512,8/21/2021,20210821,Diane Murray,France,Nice,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Support,0PHPOA5GUA,3.488,2,0.2,-0.6976,1,0.9399365,3.278498577,High
9189,EMEA-2021-130512,8/21/2021,20210821,Diane Murray,France,Nice,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Data Smasher,XJ9K0CV9M8,21.728,4,0.2,3.8024,0,0.1317196,2.862003559,Low
9190,EMEA-2021-130512,8/21/2021,20210821,Diane Murray,France,Nice,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Marketing Suite - Gold,1FLUWA1ZPP,663.072,6,0.2,-165.768,1,0.9797418,649.6393626,High
9191,EMEA-2021-130512,8/21/2021,20210821,Diane Murray,France,Nice,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,ContactMatcher,0NFE4ZLXU8,99.588,2,0.7,-82.99,1,0.99065644,98.6574931,High
9192,EMEA-2021-130512,8/21/2021,20210821,Diane Murray,France,Nice,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Support,ASQDVQ5AD1,49.568,2,0.2,15.49,0,0.110435195,5.474051759,Low
9193,APJ-2021-141810,11-02-2021,20211102,Luke Jones,Japan,Osaka,APJ,JAPN,Lowes,1060,Retail,Strategic,ContactMatcher,PBBE3QQVXH,29.372,7,0.8,-46.9952,1,0.9728937,28.57583419,High
9194,APJ-2021-141810,11-02-2021,20211102,Luke Jones,Japan,Osaka,APJ,JAPN,Lowes,1060,Retail,Strategic,Site Analytics,Z0FNHFO4PC,344.704,2,0.2,38.7792,0,0.38715586,133.4541738,Medium
9195,AMER-2020-146843,11/30/2020,20201130,Lily North,Chile,Antofagasta,AMER,LATAM,American Express,1005,Finance,SMB,Support,VF7P5EBZZF,47.992,7,0.2,3.5994,0,0.39067757,18.749398,Medium
9196,AMER-2020-146843,11/30/2020,20201130,Lily North,Chile,Antofagasta,AMER,LATAM,American Express,1005,Finance,SMB,Data Smasher,N77BQS9FIU,102.24,4,0.2,-16.614,1,0.9127235,93.31684876,High
9197,AMER-2020-103310,05-10-2020,20200510,Una Mackay,United States,Chicago,AMER,NAMER,Intel,1051,Tech,SMB,Support,N1NVWWWUVV,39.96,2,0,19.1808,0,0.045797344,1.830061878,Low
9198,AMER-2020-103310,05-10-2020,20200510,Una Mackay,United States,Chicago,AMER,NAMER,Intel,1051,Tech,SMB,Site Analytics,J619AAPNDK,1432,5,0.2,125.3,0,0.033207417,47.55302048,Low
9199,AMER-2020-103310,05-10-2020,20200510,Una Mackay,United States,Chicago,AMER,NAMER,Intel,1051,Tech,SMB,Support,I9H0XVSZ7G,41.04,6,0,11.0808,0,0.042512603,1.744717231,Low
9200,AMER-2020-103310,05-10-2020,20200510,Una Mackay,United States,Chicago,AMER,NAMER,Intel,1051,Tech,SMB,FinanceHub,S1JLGM9SFV,256.784,1,0.2,32.098,0,0.03232248,8.299896032,Low
9201,AMER-2022-152688,10/18/2022,20221018,Amelia Lee,Argentina,Córdoba,AMER,LATAM,Nestle,1089,Consumer Products,SMB,Marketing Suite,1GXCQZVUHQ,120.98,1,0,12.098,0,0.036826465,4.455265769,Low
9202,AMER-2022-152688,10/18/2022,20221018,Amelia Lee,Argentina,Córdoba,AMER,LATAM,Nestle,1089,Consumer Products,SMB,ContactMatcher,Z5UMTNIP6X,315.98,1,0,148.5106,0,0.024976883,7.892195517,Low
9203,EMEA-2022-153836,10/31/2022,20221031,Maria James,United Kingdom,London,EMEA,UKIR,Allianz,1080,Finance,Strategic,ContactMatcher,5Z8O944G47,28.752,3,0.2,10.0632,0,0.08259917,2.37489135,Low
9204,EMEA-2022-153836,10/31/2022,20221031,Maria James,United Kingdom,London,EMEA,UKIR,Allianz,1080,Finance,Strategic,ChatBot Plugin,2Q8ZAC4V3G,114.95,5,0,32.186,0,0.09318608,10.71173995,Low
9205,AMER-2022-104689,12-02-2022,20221202,Diana Ince,United States,New York City,AMER,NAMER,Humana,1049,Healthcare,Strategic,ChatBot Plugin,2M86D00RRY,23.04,8,0,6.912,0,0.12048789,2.776041012,Low
9206,EMEA-2022-146423,4/22/2022,20220422,Rebecca May,Saudi Arabia,Jeddah,EMEA,MEA,Anthem,1029,Healthcare,SMB,ChatBot Plugin,70II6QYV62,15.48,3,0,4.4892,1,0.94794273,14.67415352,High
9207,EMEA-2022-146423,4/22/2022,20220422,Rebecca May,Saudi Arabia,Jeddah,EMEA,MEA,Anthem,1029,Healthcare,SMB,Support,3URO8T3R1L,51.84,8,0,24.8832,0,0.037267074,1.931925116,Low
9208,APJ-2023-140781,08-04-2023,20230804,Carolyn Parr,Australia,Geelong,APJ,ANZ,Valero Energy,1093,Energy,SMB,Data Smasher,HVY5P418Z1,39.816,3,0.2,7.4655,0,0.13796785,5.493328104,Low
9209,AMER-2023-141747,08-04-2023,20230804,Madeleine Cameron,Canada,Toronto,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Marketing Suite - Gold,XOM65SRJRZ,16.06,1,0,4.1756,1,0.9063586,14.55611911,High
9210,EMEA-2023-142776,12-12-2023,20231212,Ella Paige,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,SaaS Connector Pack - Gold,CAY8H4721Q,7.28,1,0,3.4944,1,0.8681264,6.319960136,High
9211,EMEA-2023-142776,12-12-2023,20231212,Ella Paige,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,ContactMatcher,0PM8TR2WN8,5.4,3,0,2.592,0,0.9022828,4.872326982,High
9212,AMER-2021-167479,3/14/2021,20210314,Emma Greene,United States,Aurora,AMER,NAMER,FedEx,1036,Transportation,SMB,Support,Y1J474LG44,19.44,3,0,9.3312,0,0.64640236,12.56606186,Medium
9213,AMER-2020-144071,12-08-2020,20201208,Fiona Piper,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,SaaS Connector Pack,CQGYB60UC6,39.88,2,0,11.1664,1,0.09633487,3.841834503,Low
9214,AMER-2020-144071,12-08-2020,20201208,Fiona Piper,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,SaaS Connector Pack,B33G5EW885,79.44,3,0,28.5984,0,0.08844083,7.025739378,Low
9215,EMEA-2023-120908,10-01-2023,20231001,Emily Blake,France,Paris,EMEA,EU-WEST,Comcast,1022,Communications,Strategic,FinanceHub,WUV0UVQVVG,20.664,7,0.2,6.9741,1,0.96951634,20.03408559,High
9216,AMER-2022-152646,11/22/2022,20221122,Stephanie Abraham,United States,New York City,AMER,NAMER,Huawei,1086,Tech,Strategic,Support,B0RUGR0BOO,32.4,5,0,15.552,1,0.30840975,9.992475915,Low
9217,APJ-2023-103765,11/25/2023,20231125,Jessica Hughes,Japan,Chiba,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Strategic,OneView,VFK5ID78PY,13.762,1,0.8,-24.7716,1,0.9625155,13.24613794,High
9218,EMEA-2023-118157,11/15/2023,20231115,Donna Bailey,Luxembourg,Luxembourg,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Enterprise,SaaS Connector Pack - Gold,3E0FRCA367,15.28,2,0,7.4872,1,0.9618355,14.69684649,High
9219,EMEA-2021-164238,8/16/2021,20210816,Joan Ball,France,Paris,EMEA,EU-WEST,Enel,1013,Energy,SMB,Marketing Suite - Gold,7OK6QAZT0Z,44.688,7,0.2,3.3516,0,0.16264404,7.268237019,Low
9220,EMEA-2021-164238,8/16/2021,20210816,Joan Ball,France,Paris,EMEA,EU-WEST,Enel,1013,Energy,SMB,Marketing Suite,YU3W47IJZC,301.47,3,0.5,-204.9996,1,0.9877059,297.7636936,High
9221,EMEA-2023-103212,10/14/2023,20231014,Olivia Hamilton,Czech Republic,Brno,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,SMB,FinanceHub,4DYXA75JL5,11.07,3,0,5.2029,0,0.9820079,10.87082768,High
9222,EMEA-2023-103212,10/14/2023,20231014,Olivia Hamilton,Czech Republic,Brno,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,SMB,ContactMatcher,SAPXP77RPX,1504.52,4,0,346.0396,0,0.040856935,61.47007597,Low
9223,EMEA-2023-103212,10/14/2023,20231014,Olivia Hamilton,Czech Republic,Brno,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,SMB,Support,3HXOBT8GX2,25.92,4,0,12.4416,0,0.37328404,9.675522366,Medium
